/home/eduardburlacu/miniconda3/bin/conda run -n fedprox --no-capture-output python /home/eduardburlacu/Inference/code.py 
+---------------------------------------------------+
|             train/test log likelihood             |
+-------+---------------------+---------------------+
| # it. |      train loss     |      test loss      |
|  1543 | -0.22661740001965186 | -0.26372595981115854 |
|  1544 | -0.2265968773984602  | -0.2637044128836728  |
|  1545 | -0.22657637843645248 | -0.2636828908339685  |
|  1546 | -0.22655590309310444 | -0.26366139362362234 |
|  1547 | -0.22653545132798292 | -0.2636399212142869  |
|  1548 | -0.22651502310074598 | -0.2636184735676912  |
|  1549 | -0.22649461837114232 | -0.26359705064564054 |
|  1550 | -0.22647423709901132 | -0.2635756524100159  |
|  1551 | -0.2264538792442823  | -0.26355427882277427 |
|  1552 | -0.22643354476697497 | -0.26353292984594817 |
|  1553 | -0.2264132336271987  | -0.26351160544164565 |
|  1554 | -0.22639294578515223 | -0.26349030557204944 |
|  1555 | -0.22637268120112367 | -0.2634690301994179  |
|  1556 | -0.22635243983549036 | -0.26344777928608404 |
|  1557 | -0.2263322216487179  | -0.2634265527944554  |
|  1558 | -0.22631202660136096 | -0.26340535068701443 |
|  1559 |  -0.226291854654062  | -0.26338417292631694 |
|  1560 | -0.2262717057675521  | -0.26336301947499385 |
|  1561 | -0.22625157990264952 | -0.2633418902957495  |
|  1562 | -0.22623147702026036 | -0.26332078535136194 |
|  1563 | -0.22621139708137789 | -0.2632997046046833  |
|  1564 | -0.22619134004708294 | -0.26327864801863843 |
|  1565 | -0.22617130587854242 | -0.2632576155562259  |
|  1566 | -0.22615129453701022 | -0.2632366071805173  |
|  1567 | -0.22613130598382652 | -0.2632156228546564  |
|  1568 | -0.22611134018041754 | -0.26319466254186075 |
|  1569 | -0.22609139708829537 | -0.2631737262054191  |
|  1570 | -0.2260714766690578  | -0.2631528138086945  |
|  1571 | -0.2260515788843881  | -0.26313192531511953 |
|  1572 | -0.2260317036960543  | -0.2631110606882008  |
|  1573 | -0.2260118510659098  |  -0.263090219891516  |
|  1574 | -0.22599202095589216 | -0.26306940288871467 |
|  1575 | -0.22597221332802397 | -0.2630486096435173  |
|  1576 | -0.22595242814441174 | -0.2630278401197161  |
|  1577 | -0.2259326653672459  | -0.26300709428117436 |
|  1578 | -0.22591292495880075 | -0.26298637209182657 |
|  1579 | -0.22589320688143416 | -0.2629656735156768  |
|  1580 |  -0.225873511097587  | -0.2629449985168016  |
|  1581 | -0.22585383756978358 | -0.2629243470593461  |
|  1582 | -0.22583418626063093 | -0.2629037191075272  |
|  1583 | -0.22581455713281845 | -0.26288311462563074 |
|  1584 | -0.22579495014911827 | -0.2628625335780131  |
|  1585 | -0.2257753652723843  | -0.26284197592910014 |
|  1586 | -0.2257558024655528  | -0.26282144164338733 |
|  1587 | -0.22573626169164152 | -0.2628009306854398  |
|  1588 | -0.22571674291374955 | -0.26278044301989206 |
|  1589 | -0.22569724609505748 | -0.2627599786114466  |
|  1590 | -0.2256777711988268  | -0.2627395374248763  |
|  1591 | -0.22565831818839985 | -0.2627191194250219  |
|  1592 | -0.22563888702719967 | -0.26269872457679294 |
|  1593 | -0.2256194776787295  | -0.26267835284516716 |
|  1594 | -0.22560009010657275 | -0.2626580041951908  |
|  1595 | -0.2255807242743929  | -0.26263767859197845 |
|  1596 | -0.22556138014593322 | -0.26261737600071194 |
|  1597 |  -0.225542057685016  | -0.2625970963866415  |
|  1598 | -0.22552275685554343 | -0.2625768397150846  |
|  1599 | -0.22550347762149628 | -0.26255660595142616 |
|  1600 | -0.22548421994693466 | -0.2625363950611186  |
|  1601 | -0.22546498379599683 | -0.26251620700968137 |
|  1602 | -0.2254457691328998  | -0.2624960417627005  |
|  1603 | -0.2254265759219386  | -0.2624758992858294  |
|  1604 | -0.22540740412748647 | -0.2624557795447875  |
|  1605 | -0.22538825371399424 | -0.26243568250536187 |
|  1606 | -0.22536912464599038 | -0.2624156081334041  |
|  1607 | -0.22535001688808085 | -0.26239555639483364 |
|  1608 | -0.22533093040494862 | -0.2623755272556349  |
|  1609 | -0.22531186516135357 | -0.26235552068185825 |
|  1610 | -0.22529282112213253 | -0.2623355366396202  |
|  1611 | -0.2252737982521986  | -0.2623155750951026  |
|  1612 | -0.2252547965165416  | -0.26229563601455264 |
|  1613 |  -0.225235815880227  | -0.2622757193642825  |
|  1614 | -0.22521685630839666 | -0.2622558251106695  |
|  1615 | -0.2251979177662677  | -0.2622359532201564  |
|  1616 | -0.22517900021913306 | -0.2622161036592498  |
|  1617 | -0.22516010363236091 |  -0.262196276394522  |
|  1618 | -0.22514122797139424 | -0.26217647139260863 |
|  1619 | -0.22512237320175163 | -0.2621566886202102  |
|  1620 | -0.2251035392890256  | -0.2621369280440912  |
|  1621 | -0.22508472619888373 | -0.2621171896310807  |
|  1622 | -0.22506593389706722 | -0.26209747334807065 |
|  1623 | -0.2250471623493925  | -0.2620777791620173  |
|  1624 | -0.2250284115217487  | -0.26205810703994004 |
|  1625 | -0.22500968138009925 | -0.2620384569489222  |
|  1626 | -0.22499097189048115 | -0.2620188288561095  |
|  1627 | -0.2249722830190045  | -0.26199922272871207 |
|  1628 | -0.2249536147318525  | -0.2619796385340014  |
|  1629 | -0.22493496699528126 | -0.2619600762393127  |
|  1630 | -0.2249163397756199  | -0.2619405358120438  |
|  1631 | -0.22489773303926971 | -0.26192101721965494 |
|  1632 | -0.22487914675270446 | -0.26190152042966824 |
|  1633 | -0.22486058088247013 | -0.2618820454096688  |
|  1634 | -0.22484203539518446 | -0.26186259212730323 |
|  1635 | -0.22482351025753716 |  -0.26184316055028   |
|  1636 | -0.22480500543628928 | -0.26182375064636987 |
|  1637 | -0.22478652089827342 | -0.26180436238340454 |
|  1638 | -0.22476805661039326 | -0.26178499572927755 |
|  1639 | -0.22474961253962347 | -0.2617656506519438  |
|  1640 | -0.22473118865300976 | -0.2617463271194191  |
|  1641 |  -0.224712784917668  | -0.2617270250997806  |
|  1642 | -0.2246944013007849  | -0.26170774456116624 |
|  1643 | -0.22467603776961728 | -0.26168848547177453 |
|  1644 | -0.22465769429149204 | -0.2616692477998646  |
|  1645 | -0.22463937083380572 | -0.26165003151375643 |
|  1646 | -0.22462106736402487 |  -0.26163083658183   |
|  1647 | -0.22460278384968524 | -0.26161166297252536 |
|  1648 | -0.2245845202583922  | -0.2615925106543429  |
|  1649 | -0.22456627655782008 | -0.26157337959584254 |
|  1650 | -0.22454805271571218 | -0.2615542697656446  |
|  1651 | -0.2245298486998805  | -0.26153518113242813 |
|  1652 | -0.22451166447820572 | -0.2615161136649321  |
|  1653 | -0.22449350001863697 | -0.2614970673319554  |
|  1654 | -0.2244753552891914  |  -0.261478042102355  |
|  1655 | -0.2244572302579544  | -0.26145903794504766 |
|  1656 | -0.2244391248930791  | -0.26144005482900895 |
|  1657 | -0.22442103916278647 | -0.2614210927232729  |
|  1658 | -0.2244029730353647  |  -0.261402151596933  |
|  1659 | -0.2243849264791696  | -0.2613832314191401  |
|  1660 |  -0.224366899462624  | -0.2613643321591043  |
|  1661 | -0.22434889195421776 | -0.26134545378609375 |
|  1662 | -0.22433090392250749 | -0.2613265962694344  |
|  1663 | -0.22431293533611638 | -0.2613077595785105  |
|  1664 | -0.22429498616373394 | -0.2612889436827639  |
|  1665 | -0.22427705637411655 | -0.2612701485516945  |
|  1666 | -0.22425914593608592 | -0.26125137415485933 |
|  1667 | -0.2242412548185303  | -0.2612326204618731  |
|  1668 | -0.22422338299040312 | -0.26121388744240764 |
|  1669 |  -0.224205530420724  | -0.2611951750661924  |
|  1670 | -0.2241876970785775  | -0.26117648330301324 |
|  1671 | -0.22416988293311352 | -0.2611578121227133  |
|  1672 | -0.22415208795354707 | -0.26113916149519256 |
|  1673 | -0.22413431210915843 | -0.2611205313904071  |
|  1674 | -0.2241165553692919  | -0.2611019217783702  |
|  1675 | -0.22409881770335682 | -0.2610833326291511  |
|  1676 | -0.2240810990808267  | -0.2610647639128753  |
|  1677 | -0.22406339947123946 | -0.26104621559972463 |
|  1678 | -0.2240457188441971  | -0.2610276876599367  |
|  1679 | -0.22402805716936514 | -0.26100918006380486 |
|  1680 | -0.22401041441647315 | -0.2609906927816786  |
|  1681 | -0.22399279055531424 | -0.26097222578396256 |
|  1682 | -0.22397518555574478 | -0.2609537790411172  |
|  1683 | -0.2239575993876845  | -0.2609353525236581  |
|  1684 | -0.22394003202111587 | -0.2609169462021563  |
|  1685 | -0.22392248342608487 | -0.2608985600472375  |
|  1686 | -0.22390495357269968 | -0.2608801940295828  |
|  1687 | -0.22388744243113115 | -0.2608618481199277  |
|  1688 | -0.22386994997161275 | -0.2608435222890629  |
|  1689 | -0.2238524761644399  | -0.2608252165078333  |
|  1690 | -0.22383502097997032 | -0.26080693074713823 |
|  1691 | -0.22381758438862367 | -0.26078866497793174 |
|  1692 | -0.22380016636088115 | -0.2607704191712218  |
|  1693 | -0.22378276686728582 | -0.2607521932980705  |
|  1694 | -0.22376538587844216 | -0.2607339873295937  |
|  1695 | -0.2237480233650157  | -0.26071580123696125 |
|  1696 | -0.22373067929773338 | -0.2606976349913971  |
|  1697 | -0.22371335364738282 | -0.26067948856417794 |
|  1698 | -0.2236960463848127  |  -0.260661361926635  |
|  1699 | -0.2236787574809323  | -0.2606432550501516  |
|  1700 | -0.22366148690671145 | -0.26062516790616524 |
|  1701 | -0.22364423463318006 | -0.2606071004661661  |
|  1702 | -0.22362700063142854 | -0.26058905270169763 |
|  1703 | -0.2236097848726071  | -0.26057102458435555 |
|  1704 | -0.2235925873279261  | -0.26055301608578896 |
|  1705 | -0.22357540796865538 | -0.26053502717769933 |
|  1706 | -0.2235582467661244  | -0.26051705783184076 |
|  1707 | -0.22354110369172212 | -0.26049910802001913 |
|  1708 | -0.22352397871689667 |  -0.260481177714093  |
|  1709 | -0.2235068718131555  | -0.2604632668859736  |
|  1710 | -0.2234897829520647  |  -0.260445375507623  |
|  1711 | -0.22347271210524944 | -0.26042750355105637 |
|  1712 | -0.22345565924439328 | -0.26040965098833946 |
|  1713 | -0.2234386243412387  | -0.2603918177915907  |
|  1714 | -0.2234216073675862  | -0.26037400393297977 |
|  1715 | -0.22340460829529463 | -0.26035620938472726 |
|  1716 | -0.2233876270962808  | -0.26033843411910584 |
|  1717 | -0.22337066374251946 |  -0.260320678108439  |
|  1718 | -0.22335371820604322 | -0.2603029413251011  |
|  1719 | -0.22333679045894236 | -0.2602852237415177  |
|  1720 | -0.22331988047336437 | -0.26026752533016534 |
|  1721 | -0.2233029882215144  | -0.2602498460635708  |
|  1722 | -0.2232861136756545  |  -0.260232185914312  |
|  1723 | -0.22326925680810375 | -0.26021454485501744 |
|  1724 | -0.22325241759123848 | -0.2601969228583652  |
|  1725 | -0.22323559599749132 | -0.2601793198970841  |
|  1726 | -0.2232187919993518  | -0.26016173594395353 |
|  1727 | -0.2232020055693657  | -0.2601441709718025  |
|  1728 | -0.22318523668013518 | -0.26012662495350986 |
|  1729 | -0.22316848530431885 | -0.2601090978620045  |
|  1730 | -0.22315175141463084 | -0.2600915896702648  |
|  1731 | -0.22313503498384152 | -0.26007410035131895 |
|  1732 | -0.22311833598477698 | -0.2600566298782443  |
|  1733 | -0.22310165439031862 | -0.2600391782241681  |
|  1734 | -0.22308499017340375 | -0.26002174536226635 |
|  1735 | -0.22306834330702469 | -0.26000433126576433 |
|  1736 | -0.22305171376422883 | -0.2599869359079367  |
|  1737 | -0.2230351015181191  | -0.2599695592621063  |
|  1738 | -0.2230185065418528  | -0.25995220130164554 |
|  1739 | -0.2230019288086423  | -0.2599348619999754  |
|  1740 | -0.22298536829175447 | -0.25991754133056477 |
|  1741 | -0.2229688249645108  | -0.2599002392669321  |
|  1742 | -0.2229522988002869  | -0.2598829557826432  |
|  1743 | -0.2229357897725128  | -0.25986569085131267 |
|  1744 | -0.22291929785467246 | -0.2598484444466033  |
|  1745 | -0.22290282302030398 | -0.25983121654222596 |
|  1746 | -0.22288636524299915 | -0.25981400711193897 |
|  1747 | -0.22286992449640322 | -0.25979681612954897 |
|  1748 | -0.22285350075421526 | -0.2597796435689103  |
|  1749 | -0.22283709399018778 | -0.2597624894039247  |
|  1750 | -0.22282070417812605 | -0.25974535360854184 |
|  1751 | -0.2228043312918893  |  -0.259728236156758  |
|  1752 | -0.22278797530538907 | -0.25971113702261756 |
|  1753 | -0.22277163619258997 | -0.25969405618021146 |
|  1754 | -0.22275531392750936 | -0.2596769936036786  |
|  1755 | -0.22273900848421724 | -0.25965994926720404 |
|  1756 | -0.22272271983683617 | -0.25964292314501985 |
|  1757 | -0.2227064479595407  | -0.2596259152114051  |
|  1758 | -0.22269019282655791 | -0.25960892544068553 |
|  1759 | -0.2226739544121669  | -0.2595919538072333  |
|  1760 | -0.2226577326906985  | -0.2595750002854673  |
|  1761 | -0.22264152763653564 | -0.2595580648498525  |
|  1762 | -0.2226253392241128  | -0.25954114747490015 |
|  1763 | -0.22260916742791592 | -0.25952424813516745 |
|  1764 | -0.22259301222248273 | -0.25950736680525804 |
|  1765 | -0.22257687358240175 | -0.2594905034598216  |
|  1766 | -0.22256075148231308 | -0.2594736580735533  |
|  1767 | -0.2225446458969077  | -0.25945683062119396 |
|  1768 | -0.22252855680092748 | -0.25944002107753084 |
|  1769 | -0.22251248416916503 | -0.2594232294173953  |
|  1770 | -0.22249642797646388 | -0.2594064556156657  |
|  1771 | -0.22248038819771782 | -0.2593896996472649  |
|  1772 | -0.22246436480787124 | -0.25937296148716077 |
|  1773 | -0.22244835778191874 | -0.2593562411103669  |
|  1774 | -0.22243236709490496 | -0.2593395384919419  |
|  1775 | -0.22241639272192487 | -0.2593228536069885  |
|  1776 | -0.22240043463812312 | -0.2593061864306553  |
|  1777 | -0.2223844928186942  | -0.25928953693813545 |
|  1778 | -0.22236856723888213 |  -0.259272905104666  |
|  1779 | -0.22235265787398092 | -0.2592562909055291  |
|  1780 | -0.2223367646993335  | -0.25923969431605154 |
|  1781 | -0.22232088769033248 |  -0.259223115311604  |
|  1782 | -0.22230502682241912 | -0.25920655386760144 |
|  1783 | -0.2222891820710845  | -0.25919000995950353 |
|  1784 | -0.22227335341186816 | -0.2591734835628134  |
|  1785 | -0.2222575408203582  | -0.25915697465307796 |
|  1786 | -0.22224174427219195 | -0.2591404832058886  |
|  1787 | -0.22222596374305514 | -0.2591240091968802  |
|  1788 | -0.2222101992086818  | -0.25910755260173135 |
|  1789 | -0.22219445064485438 |  -0.259091113396164  |
|  1790 | -0.2221787180274037  | -0.2590746915559439  |
|  1791 | -0.22216300133220832 | -0.2590582870568796  |
|  1792 | -0.22214730053519516 | -0.2590418998748237  |
|  1793 | -0.2221316156123388  | -0.2590255299856712  |
|  1794 | -0.2221159465396616  | -0.25900917736536094 |
|  1795 | -0.22210029329323341 | -0.25899284198987443 |
|  1796 | -0.22208465584917178 | -0.25897652383523584 |
|  1797 | -0.2220690341836417  | -0.25896022287751264 |
|  1798 | -0.22205342827285515 | -0.2589439390928142  |
|  1799 | -0.22203783809307168 | -0.25892767245729353 |
|  1800 | -0.22202226362059732 | -0.2589114229471452  |
|  1801 | -0.22200670483178553 | -0.2588951905386072  |
|  1802 | -0.22199116170303632 | -0.25887897520795894 |
|  1803 | -0.2219756342107967  | -0.25886277693152254 |
|  1804 | -0.22196012233155973 | -0.25884659568566215 |
|  1805 | -0.2219446260418654  | -0.2588304314467843  |
|  1806 |   -0.2219291453183   | -0.25881428419133673 |
|  1807 | -0.2219136801374957  | -0.2587981538958102  |
|  1808 | -0.22189823047613136 |  -0.258782040536736  |
|  1809 | -0.2218827963109313  |  -0.258765944090688  |
|  1810 | -0.22186737761866623 | -0.2587498645342812  |
|  1811 | -0.22185197437615245 | -0.2587338018441724  |
|  1812 | -0.22183658656025165 | -0.25871775599705954 |
|  1813 | -0.22182121414787168 | -0.2587017269696824  |
|  1814 | -0.2218058571159654  | -0.2586857147388215  |
|  1815 | -0.2217905154415311  | -0.2586697192812986  |
|  1816 | -0.2217751891016124  | -0.25865374057397644 |
|  1817 | -0.2217598780732982  | -0.25863777859375914 |
|  1818 | -0.22174458233372177 | -0.25862183331759125 |
|  1819 | -0.22172930186006226 | -0.2586059047224584  |
|  1820 | -0.22171403662954284 | -0.2585899927853871  |
|  1821 | -0.22169878661943165 | -0.25857409748344345 |
|  1822 | -0.22168355180704155 | -0.2585582187937355  |
|  1823 | -0.2216683321697296  | -0.25854235669341086 |
|  1824 | -0.2216531276848972  | -0.2585265111596577  |
|  1825 | -0.22163793832999054 | -0.2585106821697045  |
|  1826 | -0.22162276408249945 | -0.25849486970081975 |
|  1827 | -0.22160760491995773 | -0.2584790737303122  |
|  1828 | -0.22159246081994355 | -0.2584632942355306  |
|  1829 | -0.22157733176007866 | -0.2584475311938635  |
|  1830 | -0.22156221771802856 | -0.25843178458273924 |
|  1831 | -0.2215471186715025  | -0.25841605437962656 |
|  1832 | -0.22153203459825285 | -0.2584003405620324  |
|  1833 |  -0.221516965476076  | -0.2583846431075047  |
|  1834 | -0.22150191128281116 | -0.25836896199363046 |
|  1835 | -0.22148687199634076 | -0.2583532971980358  |
|  1836 | -0.22147184759459074 | -0.25833764869838627 |
|  1837 | -0.22145683805552957 | -0.25832201647238673 |
|  1838 | -0.22144184335716893 | -0.2583064004977816  |
|  1839 | -0.22142686347756324 | -0.2582908007523532  |
|  1840 | -0.22141189839480924 | -0.2582752172139241  |
|  1841 | -0.22139694808704682 | -0.25825964986035505 |
|  1842 | -0.2213820125324579  | -0.25824409866954573 |
|  1843 | -0.22136709170926708 | -0.2582285636194345  |
|  1844 | -0.22135218559574107 | -0.2582130446879986  |
|  1845 | -0.22133729417018863 | -0.2581975418532539  |
|  1846 | -0.22132241741096104 | -0.25818205509325426 |
|  1847 |  -0.221307555296451  | -0.2581665843860922  |
|  1848 | -0.22129270780509355 | -0.2581511297098984  |
|  1849 | -0.22127787491536519 | -0.25813569104284206 |
|  1850 | -0.22126305660578424 | -0.2581202683631307  |
|  1851 | -0.22124825285491043 | -0.2581048616490091  |
|  1852 | -0.22123346364134538 | -0.25808947087876083 |
|  1853 | -0.2212186889437315  | -0.25807409603070686 |
|  1854 | -0.22120392874075287 | -0.2580587370832062  |
|  1855 | -0.22118918301113474 | -0.25804339401465565 |
|  1856 | -0.22117445173364317 | -0.25802806680348944 |
|  1857 | -0.22115973488708562 | -0.2580127554281795  |
|  1858 | -0.2211450324503099  | -0.25799745986723543 |
|  1859 | -0.22113034440220505 | -0.25798218009920404 |
|  1860 | -0.22111567072170055 | -0.2579669161026694  |
|  1861 | -0.2211010113877667  | -0.25795166785625306 |
|  1862 | -0.2210863663794141  | -0.25793643533861366 |
|  1863 | -0.2210717356756936  | -0.25792121852844674 |
|  1864 | -0.2210571192556968  | -0.25790601740448527 |
|  1865 | -0.22104251709855524 | -0.2578908319454987  |
|  1866 | -0.22102792918344044 | -0.25787566213029367 |
|  1867 | -0.22101335548956416 | -0.25786050793771353 |
|  1868 | -0.22099879599617814 | -0.25784536934663826 |
